# Time        	(total_x total_y total_z)	(pressure_x pressure_y pressure_z)	(viscous_x viscous_y viscous_z)
3247          	(-5.214685e+02 3.140735e+01 4.246086e+02)	(-5.214864e+02 2.836622e+01 4.285315e+02)	(1.793292e-02 3.041132e+00 -3.922889e+00)
3248          	(-5.214687e+02 3.137604e+01 4.246283e+02)	(-5.214866e+02 2.833497e+01 4.285514e+02)	(1.793294e-02 3.041070e+00 -3.923123e+00)
3249          	(-5.214704e+02 3.136751e+01 4.246496e+02)	(-5.214884e+02 2.832647e+01 4.285730e+02)	(1.793421e-02 3.041042e+00 -3.923384e+00)
3250          	(-5.214711e+02 3.135318e+01 4.246685e+02)	(-5.214890e+02 2.831215e+01 4.285921e+02)	(1.793622e-02 3.041033e+00 -3.923654e+00)
3251          	(-5.214684e+02 3.129595e+01 4.246876e+02)	(-5.214863e+02 2.825491e+01 4.286116e+02)	(1.793632e-02 3.041038e+00 -3.923936e+00)
3252          	(-5.214663e+02 3.126206e+01 4.247140e+02)	(-5.214842e+02 2.822103e+01 4.286382e+02)	(1.793568e-02 3.041032e+00 -3.924211e+00)
3253          	(-5.214640e+02 3.125889e+01 4.247344e+02)	(-5.214819e+02 2.821784e+01 4.286589e+02)	(1.793006e-02 3.041050e+00 -3.924514e+00)
3254          	(-5.214594e+02 3.125126e+01 4.247391e+02)	(-5.214773e+02 2.821019e+01 4.286639e+02)	(1.792013e-02 3.041064e+00 -3.924818e+00)
3255          	(-5.214530e+02 3.121370e+01 4.247308e+02)	(-5.214709e+02 2.817262e+01 4.286560e+02)	(1.790525e-02 3.041082e+00 -3.925132e+00)
3256          	(-5.214516e+02 3.121391e+01 4.247305e+02)	(-5.214695e+02 2.817286e+01 4.286559e+02)	(1.789115e-02 3.041051e+00 -3.925415e+00)
3257          	(-5.214526e+02 3.121887e+01 4.247423e+02)	(-5.214705e+02 2.817783e+01 4.286680e+02)	(1.787378e-02 3.041034e+00 -3.925696e+00)
3258          	(-5.214546e+02 3.120667e+01 4.247647e+02)	(-5.214725e+02 2.816565e+01 4.286907e+02)	(1.785507e-02 3.041019e+00 -3.925966e+00)
3259          	(-5.214531e+02 3.114401e+01 4.247922e+02)	(-5.214709e+02 2.810300e+01 4.287185e+02)	(1.783298e-02 3.041013e+00 -3.926207e+00)
3260          	(-5.214526e+02 3.110118e+01 4.248195e+02)	(-5.214704e+02 2.806019e+01 4.287459e+02)	(1.781210e-02 3.040987e+00 -3.926440e+00)
3261          	(-5.214544e+02 3.109218e+01 4.248391e+02)	(-5.214722e+02 2.805120e+01 4.287658e+02)	(1.778766e-02 3.040981e+00 -3.926668e+00)
3262          	(-5.214533e+02 3.104849e+01 4.248666e+02)	(-5.214710e+02 2.800751e+01 4.287935e+02)	(1.776305e-02 3.040971e+00 -3.926947e+00)
3263          	(-5.214536e+02 3.101490e+01 4.248845e+02)	(-5.214714e+02 2.797396e+01 4.288117e+02)	(1.774528e-02 3.040931e+00 -3.927217e+00)
3264          	(-5.214035e+02 3.066124e+01 4.250668e+02)	(-5.214212e+02 2.761976e+01 4.289945e+02)	(1.764221e-02 3.041481e+00 -3.927708e+00)
3265          	(-5.214534e+02 3.090699e+01 4.249207e+02)	(-5.214711e+02 2.786552e+01 4.288487e+02)	(1.761228e-02 3.041468e+00 -3.928007e+00)
3266          	(-5.214547e+02 3.094760e+01 4.249045e+02)	(-5.214723e+02 2.790634e+01 4.288327e+02)	(1.761514e-02 3.041269e+00 -3.928206e+00)
3267          	(-5.214543e+02 3.096160e+01 4.249128e+02)	(-5.214719e+02 2.792056e+01 4.288412e+02)	(1.763526e-02 3.041040e+00 -3.928394e+00)
3268          	(-5.214505e+02 3.089413e+01 4.249464e+02)	(-5.214681e+02 2.785329e+01 4.288749e+02)	(1.765722e-02 3.040846e+00 -3.928564e+00)
3269          	(-5.214473e+02 3.084915e+01 4.249858e+02)	(-5.214650e+02 2.780844e+01 4.289145e+02)	(1.767098e-02 3.040708e+00 -3.928744e+00)
3270          	(-5.214473e+02 3.079425e+01 4.250473e+02)	(-5.214649e+02 2.775363e+01 4.289762e+02)	(1.767281e-02 3.040621e+00 -3.928912e+00)
3271          	(-5.214165e+02 3.052575e+01 4.251291e+02)	(-5.214341e+02 2.748476e+01 4.290584e+02)	(1.759006e-02 3.040992e+00 -3.929291e+00)
3272          	(-5.214538e+02 3.069675e+01 4.250606e+02)	(-5.214714e+02 2.765587e+01 4.289901e+02)	(1.758555e-02 3.040877e+00 -3.929468e+00)
3273          	(-5.214541e+02 3.075018e+01 4.250481e+02)	(-5.214717e+02 2.770950e+01 4.289777e+02)	(1.760624e-02 3.040682e+00 -3.929568e+00)
3274          	(-5.214517e+02 3.072911e+01 4.250638e+02)	(-5.214694e+02 2.768857e+01 4.289935e+02)	(1.762345e-02 3.040535e+00 -3.929664e+00)
3275          	(-5.214456e+02 3.062880e+01 4.251250e+02)	(-5.214633e+02 2.758833e+01 4.290548e+02)	(1.762453e-02 3.040467e+00 -3.929788e+00)
3276          	(-5.214443e+02 3.059771e+01 4.251805e+02)	(-5.214619e+02 2.755730e+01 4.291104e+02)	(1.761843e-02 3.040403e+00 -3.929882e+00)
3277          	(-5.214046e+02 3.029797e+01 4.253395e+02)	(-5.214221e+02 2.725717e+01 4.292698e+02)	(1.753975e-02 3.040800e+00 -3.930274e+00)
3278          	(-5.214432e+02 3.048916e+01 4.252255e+02)	(-5.214607e+02 2.744842e+01 4.291560e+02)	(1.753027e-02 3.040741e+00 -3.930441e+00)
3279          	(-5.214445e+02 3.048774e+01 4.252158e+02)	(-5.214620e+02 2.744715e+01 4.291463e+02)	(1.754484e-02 3.040593e+00 -3.930528e+00)
3280          	(-5.214461e+02 3.049952e+01 4.252216e+02)	(-5.214637e+02 2.745908e+01 4.291521e+02)	(1.755812e-02 3.040446e+00 -3.930540e+00)
3281          	(-5.214442e+02 3.047384e+01 4.252766e+02)	(-5.214618e+02 2.743345e+01 4.292072e+02)	(1.755386e-02 3.040391e+00 -3.930558e+00)
3282          	(-5.214075e+02 3.011249e+01 4.254553e+02)	(-5.214250e+02 2.707167e+01 4.293862e+02)	(1.747066e-02 3.040814e+00 -3.930890e+00)
3283          	(-5.214430e+02 3.027762e+01 4.253467e+02)	(-5.214604e+02 2.723686e+01 4.292777e+02)	(1.746526e-02 3.040753e+00 -3.931012e+00)
3284          	(-5.214421e+02 3.034452e+01 4.253152e+02)	(-5.214596e+02 2.730394e+01 4.292462e+02)	(1.748646e-02 3.040581e+00 -3.931029e+00)
3285          	(-5.214395e+02 3.031845e+01 4.253115e+02)	(-5.214570e+02 2.727799e+01 4.292425e+02)	(1.750607e-02 3.040464e+00 -3.931058e+00)
3286          	(-5.214384e+02 3.029423e+01 4.253472e+02)	(-5.214559e+02 2.725384e+01 4.292783e+02)	(1.751193e-02 3.040387e+00 -3.931036e+00)
3287          	(-5.214386e+02 3.027863e+01 4.253817e+02)	(-5.214561e+02 2.723826e+01 4.293127e+02)	(1.750795e-02 3.040373e+00 -3.931050e+00)
3288          	(-5.214355e+02 3.019579e+01 4.254602e+02)	(-5.214530e+02 2.715539e+01 4.293912e+02)	(1.749814e-02 3.040391e+00 -3.931013e+00)
3289          	(-5.214056e+02 2.989747e+01 4.255395e+02)	(-5.214230e+02 2.685666e+01 4.294708e+02)	(1.741979e-02 3.040818e+00 -3.931291e+00)
3290          	(-5.214432e+02 3.008903e+01 4.254648e+02)	(-5.214606e+02 2.704826e+01 4.293961e+02)	(1.741718e-02 3.040771e+00 -3.931310e+00)
3291          	(-5.214400e+02 3.005734e+01 4.254573e+02)	(-5.214575e+02 2.701664e+01 4.293886e+02)	(1.743491e-02 3.040697e+00 -3.931290e+00)
3292          	(-5.214425e+02 3.013639e+01 4.254272e+02)	(-5.214600e+02 2.709582e+01 4.293584e+02)	(1.745305e-02 3.040573e+00 -3.931186e+00)
3293          	(-5.214405e+02 3.010001e+01 4.254711e+02)	(-5.214579e+02 2.705946e+01 4.294022e+02)	(1.745406e-02 3.040547e+00 -3.931128e+00)
3294          	(-5.214383e+02 3.005681e+01 4.255156e+02)	(-5.214558e+02 2.701625e+01 4.294467e+02)	(1.744751e-02 3.040561e+00 -3.931071e+00)
3295          	(-5.214356e+02 2.999786e+01 4.255356e+02)	(-5.214530e+02 2.695727e+01 4.294666e+02)	(1.743716e-02 3.040598e+00 -3.931024e+00)
3296          	(-5.214114e+02 2.983407e+01 4.255913e+02)	(-5.214288e+02 2.679310e+01 4.295225e+02)	(1.737720e-02 3.040975e+00 -3.931213e+00)
3297          	(-5.214368e+02 2.998131e+01 4.254968e+02)	(-5.214542e+02 2.694033e+01 4.294280e+02)	(1.737788e-02 3.040974e+00 -3.931213e+00)
3298          	(-5.214381e+02 2.998306e+01 4.254794e+02)	(-5.214555e+02 2.694218e+01 4.294106e+02)	(1.740156e-02 3.040882e+00 -3.931166e+00)
3299          	(-5.214358e+02 2.997701e+01 4.254853e+02)	(-5.214532e+02 2.693621e+01 4.294164e+02)	(1.742623e-02 3.040794e+00 -3.931092e+00)
3300          	(-5.214318e+02 2.996146e+01 4.254925e+02)	(-5.214492e+02 2.692068e+01 4.294235e+02)	(1.744167e-02 3.040772e+00 -3.931048e+00)
3301          	(-5.214277e+02 2.995210e+01 4.254894e+02)	(-5.214452e+02 2.691132e+01 4.294203e+02)	(1.745248e-02 3.040781e+00 -3.930953e+00)
3302          	(-5.214239e+02 2.989494e+01 4.254988e+02)	(-5.214414e+02 2.685413e+01 4.294296e+02)	(1.745994e-02 3.040811e+00 -3.930833e+00)
3303          	(-5.214229e+02 2.986952e+01 4.255143e+02)	(-5.214403e+02 2.682866e+01 4.294450e+02)	(1.746406e-02 3.040863e+00 -3.930710e+00)
3304          	(-5.214235e+02 2.985446e+01 4.255210e+02)	(-5.214409e+02 2.681353e+01 4.294517e+02)	(1.746317e-02 3.040927e+00 -3.930613e+00)
3305          	(-5.214247e+02 2.986032e+01 4.255178e+02)	(-5.214422e+02 2.681932e+01 4.294484e+02)	(1.745801e-02 3.041002e+00 -3.930539e+00)
3306          	(-5.214243e+02 2.982999e+01 4.255239e+02)	(-5.214418e+02 2.678892e+01 4.294544e+02)	(1.745277e-02 3.041068e+00 -3.930473e+00)
3307          	(-5.214235e+02 2.979542e+01 4.255359e+02)	(-5.214410e+02 2.675430e+01 4.294664e+02)	(1.744758e-02 3.041119e+00 -3.930424e+00)
3308          	(-5.214250e+02 2.979426e+01 4.255459e+02)	(-5.214424e+02 2.675311e+01 4.294763e+02)	(1.744743e-02 3.041156e+00 -3.930405e+00)
3309          	(-5.214217e+02 2.974992e+01 4.255486e+02)	(-5.214392e+02 2.670872e+01 4.294790e+02)	(1.744990e-02 3.041194e+00 -3.930384e+00)
3310          	(-5.214198e+02 2.972685e+01 4.255479e+02)	(-5.214373e+02 2.668564e+01 4.294783e+02)	(1.745880e-02 3.041210e+00 -3.930370e+00)
3311          	(-5.214168e+02 2.971973e+01 4.255434e+02)	(-5.214342e+02 2.667852e+01 4.294737e+02)	(1.747261e-02 3.041216e+00 -3.930328e+00)
3312          	(-5.214145e+02 2.968888e+01 4.255432e+02)	(-5.214320e+02 2.664765e+01 4.294735e+02)	(1.748749e-02 3.041230e+00 -3.930257e+00)
3313          	(-5.214124e+02 2.966673e+01 4.255441e+02)	(-5.214299e+02 2.662549e+01 4.294743e+02)	(1.750083e-02 3.041246e+00 -3.930130e+00)
3314          	(-5.214107e+02 2.967432e+01 4.255475e+02)	(-5.214282e+02 2.663305e+01 4.294775e+02)	(1.750964e-02 3.041279e+00 -3.929990e+00)
3315          	(-5.214077e+02 2.963443e+01 4.255525e+02)	(-5.214253e+02 2.659310e+01 4.294823e+02)	(1.751387e-02 3.041330e+00 -3.929833e+00)
3316          	(-5.214047e+02 2.959962e+01 4.255678e+02)	(-5.214222e+02 2.655824e+01 4.294975e+02)	(1.751560e-02 3.041383e+00 -3.929687e+00)
3317          	(-5.214030e+02 2.959401e+01 4.255780e+02)	(-5.214205e+02 2.655255e+01 4.295076e+02)	(1.751272e-02 3.041465e+00 -3.929540e+00)
3318          	(-5.214005e+02 2.955739e+01 4.255753e+02)	(-5.214180e+02 2.651586e+01 4.295046e+02)	(1.751096e-02 3.041530e+00 -3.929381e+00)
3319          	(-5.213969e+02 2.954097e+01 4.255742e+02)	(-5.214144e+02 2.649938e+01 4.295034e+02)	(1.750753e-02 3.041592e+00 -3.929215e+00)
3320          	(-5.213899e+02 2.940585e+01 4.255964e+02)	(-5.214074e+02 2.636410e+01 4.295256e+02)	(1.749950e-02 3.041750e+00 -3.929127e+00)
3321          	(-5.213922e+02 2.951582e+01 4.255733e+02)	(-5.214097e+02 2.647404e+01 4.295023e+02)	(1.749684e-02 3.041774e+00 -3.928972e+00)
3322          	(-5.213898e+02 2.950803e+01 4.255631e+02)	(-5.214073e+02 2.646619e+01 4.294919e+02)	(1.749452e-02 3.041837e+00 -3.928847e+00)
3323          	(-5.213860e+02 2.950600e+01 4.255506e+02)	(-5.214035e+02 2.646411e+01 4.294793e+02)	(1.749477e-02 3.041897e+00 -3.928734e+00)
3324          	(-5.213850e+02 2.950626e+01 4.255487e+02)	(-5.214025e+02 2.646429e+01 4.294773e+02)	(1.749691e-02 3.041964e+00 -3.928631e+00)
3325          	(-5.213770e+02 2.946326e+01 4.255350e+02)	(-5.213945e+02 2.642125e+01 4.294635e+02)	(1.750047e-02 3.042009e+00 -3.928501e+00)
3326          	(-5.213668e+02 2.952657e+01 4.254669e+02)	(-5.213842e+02 2.648458e+01 4.293952e+02)	(1.747980e-02 3.041991e+00 -3.928295e+00)
3327          	(-5.213591e+02 2.952683e+01 4.254339e+02)	(-5.213766e+02 2.648485e+01 4.293619e+02)	(1.745176e-02 3.041977e+00 -3.928082e+00)
3328          	(-5.213573e+02 2.941907e+01 4.254812e+02)	(-5.213747e+02 2.637707e+01 4.294090e+02)	(1.743934e-02 3.041998e+00 -3.927891e+00)
3329          	(-5.213542e+02 2.937739e+01 4.254975e+02)	(-5.213716e+02 2.633537e+01 4.294252e+02)	(1.743618e-02 3.042026e+00 -3.927707e+00)
3330          	(-5.213528e+02 2.938919e+01 4.254965e+02)	(-5.213702e+02 2.634712e+01 4.294240e+02)	(1.743674e-02 3.042065e+00 -3.927532e+00)
3331          	(-5.213493e+02 2.934129e+01 4.254983e+02)	(-5.213667e+02 2.629917e+01 4.294256e+02)	(1.743906e-02 3.042119e+00 -3.927356e+00)
3332          	(-5.213480e+02 2.933204e+01 4.254982e+02)	(-5.213654e+02 2.628987e+01 4.294253e+02)	(1.744244e-02 3.042170e+00 -3.927171e+00)
3333          	(-5.213476e+02 2.933911e+01 4.254984e+02)	(-5.213650e+02 2.629687e+01 4.294254e+02)	(1.744501e-02 3.042232e+00 -3.926988e+00)
3334          	(-5.213429e+02 2.930481e+01 4.254924e+02)	(-5.213604e+02 2.626250e+01 4.294192e+02)	(1.744669e-02 3.042302e+00 -3.926804e+00)
3335          	(-5.213412e+02 2.929319e+01 4.254980e+02)	(-5.213587e+02 2.625082e+01 4.294247e+02)	(1.744805e-02 3.042364e+00 -3.926606e+00)
3336          	(-5.213381e+02 2.929250e+01 4.254933e+02)	(-5.213555e+02 2.625007e+01 4.294197e+02)	(1.744784e-02 3.042433e+00 -3.926421e+00)
3337          	(-5.213363e+02 2.929031e+01 4.254938e+02)	(-5.213537e+02 2.624779e+01 4.294200e+02)	(1.744505e-02 3.042517e+00 -3.926225e+00)
3338          	(-5.213314e+02 2.925492e+01 4.254907e+02)	(-5.213488e+02 2.621232e+01 4.294167e+02)	(1.744076e-02 3.042608e+00 -3.926035e+00)
3339          	(-5.213299e+02 2.925212e+01 4.254937e+02)	(-5.213473e+02 2.620943e+01 4.294195e+02)	(1.743582e-02 3.042693e+00 -3.925844e+00)
3340          	(-5.213284e+02 2.927490e+01 4.254861e+02)	(-5.213458e+02 2.623212e+01 4.294118e+02)	(1.742947e-02 3.042779e+00 -3.925664e+00)
3341          	(-5.213244e+02 2.924568e+01 4.254789e+02)	(-5.213419e+02 2.620280e+01 4.294044e+02)	(1.742194e-02 3.042880e+00 -3.925487e+00)
3342          	(-5.213190e+02 2.919267e+01 4.254764e+02)	(-5.213364e+02 2.614969e+01 4.294018e+02)	(1.741343e-02 3.042986e+00 -3.925325e+00)
3343          	(-5.213167e+02 2.917190e+01 4.254703e+02)	(-5.213341e+02 2.612881e+01 4.293955e+02)	(1.740556e-02 3.043095e+00 -3.925178e+00)
3344          	(-5.213236e+02 2.922882e+01 4.254515e+02)	(-5.213410e+02 2.618558e+01 4.293766e+02)	(1.739498e-02 3.043240e+00 -3.925056e+00)
3345          	(-5.213221e+02 2.921519e+01 4.254528e+02)	(-5.213395e+02 2.617182e+01 4.293777e+02)	(1.738439e-02 3.043365e+00 -3.924921e+00)
3346          	(-5.213180e+02 2.917546e+01 4.254520e+02)	(-5.213354e+02 2.613197e+01 4.293768e+02)	(1.737322e-02 3.043488e+00 -3.924791e+00)
3347          	(-5.213151e+02 2.916928e+01 4.254518e+02)	(-5.213325e+02 2.612569e+01 4.293764e+02)	(1.736360e-02 3.043585e+00 -3.924644e+00)
3348          	(-5.213117e+02 2.917713e+01 4.254507e+02)	(-5.213291e+02 2.613344e+01 4.293752e+02)	(1.735332e-02 3.043690e+00 -3.924508e+00)
3349          	(-5.213096e+02 2.916594e+01 4.254474e+02)	(-5.213269e+02 2.612215e+01 4.293717e+02)	(1.734317e-02 3.043794e+00 -3.924370e+00)
3350          	(-5.213047e+02 2.911891e+01 4.254462e+02)	(-5.213221e+02 2.607502e+01 4.293704e+02)	(1.733303e-02 3.043897e+00 -3.924237e+00)
3351          	(-5.213010e+02 2.910491e+01 4.254409e+02)	(-5.213183e+02 2.606093e+01 4.293650e+02)	(1.732434e-02 3.043981e+00 -3.924093e+00)
3352          	(-5.212985e+02 2.911879e+01 4.254294e+02)	(-5.213159e+02 2.607471e+01 4.293533e+02)	(1.731488e-02 3.044074e+00 -3.923959e+00)
3353          	(-5.212958e+02 2.912034e+01 4.254177e+02)	(-5.213131e+02 2.607617e+01 4.293415e+02)	(1.730540e-02 3.044168e+00 -3.923821e+00)
3354          	(-5.212910e+02 2.908054e+01 4.254123e+02)	(-5.213083e+02 2.603627e+01 4.293360e+02)	(1.729560e-02 3.044265e+00 -3.923689e+00)
3355          	(-5.212891e+02 2.907377e+01 4.254120e+02)	(-5.213064e+02 2.602943e+01 4.293356e+02)	(1.728730e-02 3.044341e+00 -3.923544e+00)
3356          	(-5.212881e+02 2.908778e+01 4.254150e+02)	(-5.213054e+02 2.604335e+01 4.293384e+02)	(1.727807e-02 3.044428e+00 -3.923409e+00)
3357          	(-5.212875e+02 2.908058e+01 4.254197e+02)	(-5.213048e+02 2.603606e+01 4.293430e+02)	(1.726872e-02 3.044517e+00 -3.923271e+00)
3358          	(-5.212837e+02 2.903016e+01 4.254303e+02)	(-5.213009e+02 2.598556e+01 4.293534e+02)	(1.725915e-02 3.044600e+00 -3.923133e+00)
3359          	(-5.212833e+02 2.901880e+01 4.254446e+02)	(-5.213005e+02 2.597413e+01 4.293676e+02)	(1.725103e-02 3.044666e+00 -3.922985e+00)
3360          	(-5.212818e+02 2.903106e+01 4.254477e+02)	(-5.212991e+02 2.598632e+01 4.293706e+02)	(1.724224e-02 3.044745e+00 -3.922850e+00)
3361          	(-5.212796e+02 2.901552e+01 4.254458e+02)	(-5.212969e+02 2.597070e+01 4.293685e+02)	(1.723384e-02 3.044825e+00 -3.922714e+00)
3362          	(-5.212761e+02 2.896182e+01 4.254524e+02)	(-5.212933e+02 2.591691e+01 4.293749e+02)	(1.722564e-02 3.044907e+00 -3.922584e+00)
3363          	(-5.212738e+02 2.893550e+01 4.254670e+02)	(-5.212911e+02 2.589053e+01 4.293895e+02)	(1.721947e-02 3.044969e+00 -3.922442e+00)
3364          	(-5.212733e+02 2.893070e+01 4.254805e+02)	(-5.212905e+02 2.588565e+01 4.294028e+02)	(1.721309e-02 3.045042e+00 -3.922311e+00)
3365          	(-5.212718e+02 2.891194e+01 4.254998e+02)	(-5.212890e+02 2.586682e+01 4.294220e+02)	(1.720744e-02 3.045115e+00 -3.922180e+00)
3366          	(-5.212684e+02 2.884541e+01 4.255251e+02)	(-5.212856e+02 2.580023e+01 4.294472e+02)	(1.720233e-02 3.045189e+00 -3.922054e+00)
3367          	(-5.212674e+02 2.881096e+01 4.255543e+02)	(-5.212846e+02 2.576571e+01 4.294762e+02)	(1.719945e-02 3.045243e+00 -3.921916e+00)
3368          	(-5.212675e+02 2.879924e+01 4.255799e+02)	(-5.212847e+02 2.575394e+01 4.295017e+02)	(1.719634e-02 3.045307e+00 -3.921789e+00)
3369          	(-5.212664e+02 2.877906e+01 4.256000e+02)	(-5.212836e+02 2.573369e+01 4.295216e+02)	(1.719397e-02 3.045371e+00 -3.921660e+00)
3370          	(-5.212631e+02 2.871220e+01 4.256111e+02)	(-5.212803e+02 2.566676e+01 4.295327e+02)	(1.719214e-02 3.045437e+00 -3.921538e+00)
3371          	(-5.212638e+02 2.869883e+01 4.256264e+02)	(-5.212810e+02 2.565334e+01 4.295478e+02)	(1.719246e-02 3.045484e+00 -3.921404e+00)
3372          	(-5.212645e+02 2.870855e+01 4.256358e+02)	(-5.212816e+02 2.566300e+01 4.295571e+02)	(1.719255e-02 3.045542e+00 -3.921281e+00)
3373          	(-5.212642e+02 2.869156e+01 4.256440e+02)	(-5.212813e+02 2.564596e+01 4.295651e+02)	(1.719329e-02 3.045601e+00 -3.921158e+00)
3374          	(-5.212619e+02 2.863231e+01 4.256648e+02)	(-5.212791e+02 2.558664e+01 4.295858e+02)	(1.719438e-02 3.045663e+00 -3.921041e+00)
3375          	(-5.212624e+02 2.862177e+01 4.256801e+02)	(-5.212796e+02 2.557607e+01 4.296010e+02)	(1.719753e-02 3.045706e+00 -3.920913e+00)
3376          	(-5.212646e+02 2.862814e+01 4.256969e+02)	(-5.212818e+02 2.558238e+01 4.296177e+02)	(1.720017e-02 3.045761e+00 -3.920797e+00)
3377          	(-5.212661e+02 2.862409e+01 4.257099e+02)	(-5.212833e+02 2.557827e+01 4.296305e+02)	(1.720319e-02 3.045817e+00 -3.920680e+00)
3378          	(-5.212648e+02 2.857946e+01 4.257214e+02)	(-5.212820e+02 2.553358e+01 4.296420e+02)	(1.720631e-02 3.045878e+00 -3.920568e+00)
3379          	(-5.212658e+02 2.856889e+01 4.257338e+02)	(-5.212830e+02 2.552297e+01 4.296542e+02)	(1.721124e-02 3.045921e+00 -3.920445e+00)
3380          	(-5.212689e+02 2.857759e+01 4.257510e+02)	(-5.212861e+02 2.553161e+01 4.296713e+02)	(1.721551e-02 3.045976e+00 -3.920334e+00)
3381          	(-5.212713e+02 2.856864e+01 4.257693e+02)	(-5.212885e+02 2.552261e+01 4.296895e+02)	(1.722003e-02 3.046032e+00 -3.920220e+00)
3382          	(-5.212708e+02 2.852134e+01 4.257876e+02)	(-5.212881e+02 2.547525e+01 4.297078e+02)	(1.722456e-02 3.046091e+00 -3.920110e+00)
3383          	(-5.212731e+02 2.851524e+01 4.258051e+02)	(-5.212904e+02 2.546910e+01 4.297251e+02)	(1.723048e-02 3.046133e+00 -3.919987e+00)
3384          	(-5.212761e+02 2.852802e+01 4.258230e+02)	(-5.212933e+02 2.548183e+01 4.297429e+02)	(1.723564e-02 3.046188e+00 -3.919875e+00)
3385          	(-5.212782e+02 2.852452e+01 4.258458e+02)	(-5.212954e+02 2.547828e+01 4.297656e+02)	(1.724091e-02 3.046246e+00 -3.919761e+00)
3386          	(-5.212779e+02 2.847733e+01 4.258695e+02)	(-5.212951e+02 2.543102e+01 4.297892e+02)	(1.724580e-02 3.046309e+00 -3.919653e+00)
3387          	(-5.212791e+02 2.846118e+01 4.258924e+02)	(-5.212963e+02 2.541482e+01 4.298119e+02)	(1.725209e-02 3.046354e+00 -3.919531e+00)
3388          	(-5.212810e+02 2.846261e+01 4.259129e+02)	(-5.212982e+02 2.541620e+01 4.298323e+02)	(1.725734e-02 3.046412e+00 -3.919420e+00)
3389          	(-5.212820e+02 2.844635e+01 4.259369e+02)	(-5.212993e+02 2.539987e+01 4.298562e+02)	(1.726245e-02 3.046473e+00 -3.919307e+00)
3390          	(-5.212800e+02 2.838255e+01 4.259639e+02)	(-5.212972e+02 2.533601e+01 4.298831e+02)	(1.726729e-02 3.046538e+00 -3.919199e+00)
3391          	(-5.212798e+02 2.834702e+01 4.260008e+02)	(-5.212971e+02 2.530044e+01 4.299199e+02)	(1.727354e-02 3.046582e+00 -3.919079e+00)
3392          	(-5.212808e+02 2.834378e+01 4.260171e+02)	(-5.212980e+02 2.529714e+01 4.299360e+02)	(1.727885e-02 3.046640e+00 -3.918970e+00)
3393          	(-5.212813e+02 2.832888e+01 4.260442e+02)	(-5.212986e+02 2.528218e+01 4.299630e+02)	(1.728406e-02 3.046698e+00 -3.918859e+00)
3394          	(-5.212786e+02 2.826308e+01 4.260648e+02)	(-5.212959e+02 2.521632e+01 4.299836e+02)	(1.728892e-02 3.046760e+00 -3.918753e+00)
3395          	(-5.212782e+02 2.822560e+01 4.261001e+02)	(-5.212955e+02 2.517880e+01 4.300187e+02)	(1.729519e-02 3.046804e+00 -3.918633e+00)
3396          	(-5.212791e+02 2.821870e+01 4.261216e+02)	(-5.212964e+02 2.517184e+01 4.300401e+02)	(1.730043e-02 3.046859e+00 -3.918525e+00)
3397          	(-5.212806e+02 2.819247e+01 4.261536e+02)	(-5.212979e+02 2.514554e+01 4.300720e+02)	(1.730839e-02 3.046923e+00 -3.918421e+00)
3398          	(-5.212803e+02 2.812122e+01 4.261874e+02)	(-5.212977e+02 2.507422e+01 4.301057e+02)	(1.732038e-02 3.047002e+00 -3.918330e+00)
3399          	(-5.212842e+02 2.809012e+01 4.262286e+02)	(-5.213015e+02 2.504304e+01 4.301468e+02)	(1.734012e-02 3.047082e+00 -3.918240e+00)
3400          	(-5.212888e+02 2.809735e+01 4.262489e+02)	(-5.213061e+02 2.505014e+01 4.301670e+02)	(1.736471e-02 3.047203e+00 -3.918174e+00)
3401          	(-5.212928e+02 2.809414e+01 4.262654e+02)	(-5.213101e+02 2.504679e+01 4.301835e+02)	(1.739220e-02 3.047349e+00 -3.918118e+00)
3402          	(-5.212932e+02 2.802892e+01 4.262976e+02)	(-5.213106e+02 2.498142e+01 4.302156e+02)	(1.741730e-02 3.047506e+00 -3.918074e+00)
