# Time        	(total_x total_y total_z)	(pressure_x pressure_y pressure_z)	(viscous_x viscous_y viscous_z)
2278          	(-1.569509e+01 1.622687e+03 3.916298e+03)	(-2.906852e+00 1.622877e+03 3.916561e+03)	(-1.278824e+01 -1.900712e-01 -2.623396e-01)
2279          	(-1.568956e+01 1.622684e+03 3.916317e+03)	(-2.901617e+00 1.622874e+03 3.916579e+03)	(-1.278795e+01 -1.900278e-01 -2.623380e-01)
2280          	(-1.569390e+01 1.622658e+03 3.916252e+03)	(-2.906239e+00 1.622848e+03 3.916514e+03)	(-1.278766e+01 -1.899889e-01 -2.623532e-01)
2281          	(-1.568931e+01 1.622654e+03 3.916262e+03)	(-2.901966e+00 1.622844e+03 3.916525e+03)	(-1.278735e+01 -1.899452e-01 -2.623528e-01)
2282          	(-1.568967e+01 1.622630e+03 3.916208e+03)	(-2.902632e+00 1.622820e+03 3.916471e+03)	(-1.278704e+01 -1.899046e-01 -2.623670e-01)
2283          	(-1.568871e+01 1.622626e+03 3.916217e+03)	(-2.901984e+00 1.622816e+03 3.916479e+03)	(-1.278672e+01 -1.898626e-01 -2.623647e-01)
2284          	(-1.568913e+01 1.622601e+03 3.916153e+03)	(-2.902743e+00 1.622790e+03 3.916415e+03)	(-1.278639e+01 -1.898217e-01 -2.623794e-01)
2285          	(-1.568394e+01 1.622596e+03 3.916171e+03)	(-2.897892e+00 1.622786e+03 3.916433e+03)	(-1.278605e+01 -1.897782e-01 -2.623749e-01)
2286          	(-1.568861e+01 1.622571e+03 3.916108e+03)	(-2.902893e+00 1.622761e+03 3.916370e+03)	(-1.278572e+01 -1.897397e-01 -2.623863e-01)
2287          	(-1.568396e+01 1.622566e+03 3.916114e+03)	(-2.898599e+00 1.622756e+03 3.916377e+03)	(-1.278536e+01 -1.896977e-01 -2.623838e-01)
2288          	(-1.568428e+01 1.622542e+03 3.916061e+03)	(-2.899278e+00 1.622731e+03 3.916323e+03)	(-1.278501e+01 -1.896582e-01 -2.623932e-01)
2289          	(-1.568346e+01 1.622536e+03 3.916068e+03)	(-2.898812e+00 1.622726e+03 3.916330e+03)	(-1.278464e+01 -1.896187e-01 -2.623866e-01)
2290          	(-1.568472e+01 1.622514e+03 3.916010e+03)	(-2.900454e+00 1.622704e+03 3.916272e+03)	(-1.278427e+01 -1.895862e-01 -2.624034e-01)
2291          	(-1.568086e+01 1.622513e+03 3.916029e+03)	(-2.896984e+00 1.622703e+03 3.916291e+03)	(-1.278388e+01 -1.895575e-01 -2.624094e-01)
2292          	(-1.568702e+01 1.622496e+03 3.915976e+03)	(-2.903525e+00 1.622685e+03 3.916238e+03)	(-1.278350e+01 -1.895387e-01 -2.624365e-01)
2293          	(-1.568345e+01 1.622501e+03 3.915998e+03)	(-2.900382e+00 1.622691e+03 3.916260e+03)	(-1.278307e+01 -1.895291e-01 -2.624639e-01)
2294          	(-1.568551e+01 1.622494e+03 3.915979e+03)	(-2.902870e+00 1.622684e+03 3.916241e+03)	(-1.278264e+01 -1.895372e-01 -2.625228e-01)
2295          	(-1.568597e+01 1.622516e+03 3.916023e+03)	(-2.903803e+00 1.622705e+03 3.916286e+03)	(-1.278217e+01 -1.895572e-01 -2.625758e-01)
2296          	(-1.568958e+01 1.622503e+03 3.915981e+03)	(-2.907894e+00 1.622692e+03 3.916243e+03)	(-1.278168e+01 -1.895909e-01 -2.626631e-01)
2297          	(-1.568578e+01 1.622513e+03 3.916030e+03)	(-2.904611e+00 1.622703e+03 3.916293e+03)	(-1.278116e+01 -1.896291e-01 -2.627326e-01)
2298          	(-1.569187e+01 1.622496e+03 3.915978e+03)	(-2.911226e+00 1.622686e+03 3.916241e+03)	(-1.278064e+01 -1.896764e-01 -2.628324e-01)
2299          	(-1.568530e+01 1.622493e+03 3.915968e+03)	(-2.905246e+00 1.622683e+03 3.916231e+03)	(-1.278006e+01 -1.897038e-01 -2.629052e-01)
2300          	(-1.568434e+01 1.622480e+03 3.915926e+03)	(-2.904854e+00 1.622670e+03 3.916189e+03)	(-1.277949e+01 -1.897270e-01 -2.630010e-01)
2301          	(-1.568040e+01 1.622479e+03 3.915936e+03)	(-2.901491e+00 1.622668e+03 3.916200e+03)	(-1.277891e+01 -1.897275e-01 -2.630428e-01)
2302          	(-1.568814e+01 1.622456e+03 3.915867e+03)	(-2.909781e+00 1.622645e+03 3.916130e+03)	(-1.277836e+01 -1.897337e-01 -2.631100e-01)
2303          	(-1.568122e+01 1.622454e+03 3.915901e+03)	(-2.903478e+00 1.622643e+03 3.916164e+03)	(-1.277775e+01 -1.897259e-01 -2.631402e-01)
2304          	(-1.567913e+01 1.622441e+03 3.915856e+03)	(-2.901983e+00 1.622631e+03 3.916119e+03)	(-1.277715e+01 -1.897259e-01 -2.632000e-01)
2305          	(-1.567496e+01 1.622443e+03 3.915889e+03)	(-2.898410e+00 1.622633e+03 3.916152e+03)	(-1.277655e+01 -1.897098e-01 -2.632123e-01)
2306          	(-1.568361e+01 1.622427e+03 3.915813e+03)	(-2.907645e+00 1.622617e+03 3.916077e+03)	(-1.277597e+01 -1.897061e-01 -2.632630e-01)
2307          	(-1.567894e+01 1.622426e+03 3.915845e+03)	(-2.903607e+00 1.622616e+03 3.916108e+03)	(-1.277533e+01 -1.896898e-01 -2.632747e-01)
2308          	(-1.567878e+01 1.622407e+03 3.915790e+03)	(-2.904051e+00 1.622597e+03 3.916053e+03)	(-1.277473e+01 -1.896893e-01 -2.633241e-01)
2309          	(-1.567632e+01 1.622417e+03 3.915817e+03)	(-2.902231e+00 1.622607e+03 3.916080e+03)	(-1.277409e+01 -1.896734e-01 -2.633248e-01)
2310          	(-1.568580e+01 1.622399e+03 3.915743e+03)	(-2.912325e+00 1.622588e+03 3.916006e+03)	(-1.277348e+01 -1.896759e-01 -2.633635e-01)
2311          	(-1.568028e+01 1.622395e+03 3.915776e+03)	(-2.907550e+00 1.622584e+03 3.916039e+03)	(-1.277273e+01 -1.896600e-01 -2.633575e-01)
2312          	(-1.568076e+01 1.622396e+03 3.915717e+03)	(-2.908710e+00 1.622585e+03 3.915980e+03)	(-1.277205e+01 -1.896380e-01 -2.633444e-01)
2313          	(-1.567918e+01 1.622393e+03 3.915762e+03)	(-2.907779e+00 1.622583e+03 3.916025e+03)	(-1.277140e+01 -1.896339e-01 -2.633438e-01)
2314          	(-1.569087e+01 1.622396e+03 3.915693e+03)	(-2.920051e+00 1.622585e+03 3.915957e+03)	(-1.277082e+01 -1.896355e-01 -2.633650e-01)
2315          	(-1.568779e+01 1.622397e+03 3.915737e+03)	(-2.917629e+00 1.622587e+03 3.916000e+03)	(-1.277017e+01 -1.896316e-01 -2.633612e-01)
2316          	(-1.568899e+01 1.622381e+03 3.915680e+03)	(-2.919441e+00 1.622571e+03 3.915944e+03)	(-1.276955e+01 -1.896242e-01 -2.633635e-01)
2317          	(-1.568989e+01 1.622382e+03 3.915687e+03)	(-2.920925e+00 1.622572e+03 3.915951e+03)	(-1.276897e+01 -1.896353e-01 -2.633698e-01)
2318          	(-1.569137e+01 1.622382e+03 3.915652e+03)	(-2.922969e+00 1.622572e+03 3.915915e+03)	(-1.276840e+01 -1.896527e-01 -2.634156e-01)
2319          	(-1.569093e+01 1.622385e+03 3.915663e+03)	(-2.923130e+00 1.622575e+03 3.915926e+03)	(-1.276780e+01 -1.896598e-01 -2.634204e-01)
2320          	(-1.569799e+01 1.622373e+03 3.915631e+03)	(-2.930749e+00 1.622563e+03 3.915894e+03)	(-1.276724e+01 -1.896769e-01 -2.634510e-01)
2321          	(-1.569554e+01 1.622360e+03 3.915610e+03)	(-2.928898e+00 1.622550e+03 3.915873e+03)	(-1.276665e+01 -1.897017e-01 -2.634661e-01)
2322          	(-1.569320e+01 1.622348e+03 3.915598e+03)	(-2.927161e+00 1.622538e+03 3.915862e+03)	(-1.276604e+01 -1.897307e-01 -2.634940e-01)
2323          	(-1.569317e+01 1.622320e+03 3.915559e+03)	(-2.927722e+00 1.622509e+03 3.915823e+03)	(-1.276545e+01 -1.897607e-01 -2.634879e-01)
2324          	(-1.569956e+01 1.622308e+03 3.915534e+03)	(-2.934703e+00 1.622497e+03 3.915797e+03)	(-1.276486e+01 -1.898021e-01 -2.635072e-01)
2325          	(-1.570049e+01 1.622292e+03 3.915514e+03)	(-2.936257e+00 1.622482e+03 3.915777e+03)	(-1.276423e+01 -1.898345e-01 -2.635215e-01)
2326          	(-1.569774e+01 1.622298e+03 3.915507e+03)	(-2.934113e+00 1.622488e+03 3.915770e+03)	(-1.276363e+01 -1.898719e-01 -2.635111e-01)
2327          	(-1.570218e+01 1.622273e+03 3.915474e+03)	(-2.939136e+00 1.622463e+03 3.915737e+03)	(-1.276305e+01 -1.899208e-01 -2.635036e-01)
2328          	(-1.570241e+01 1.622262e+03 3.915455e+03)	(-2.939961e+00 1.622452e+03 3.915719e+03)	(-1.276245e+01 -1.899729e-01 -2.634973e-01)
2329          	(-1.570100e+01 1.622213e+03 3.915410e+03)	(-2.939087e+00 1.622403e+03 3.915673e+03)	(-1.276191e+01 -1.900300e-01 -2.634699e-01)
2330          	(-1.570757e+01 1.622203e+03 3.915394e+03)	(-2.946231e+00 1.622393e+03 3.915657e+03)	(-1.276134e+01 -1.900971e-01 -2.634732e-01)
2331          	(-1.570568e+01 1.622149e+03 3.915351e+03)	(-2.944886e+00 1.622339e+03 3.915615e+03)	(-1.276080e+01 -1.901722e-01 -2.634658e-01)
2332          	(-1.570434e+01 1.622142e+03 3.915338e+03)	(-2.944133e+00 1.622332e+03 3.915601e+03)	(-1.276021e+01 -1.902428e-01 -2.634560e-01)
2333          	(-1.570660e+01 1.622103e+03 3.915304e+03)	(-2.946946e+00 1.622293e+03 3.915568e+03)	(-1.275966e+01 -1.903160e-01 -2.634135e-01)
2334          	(-1.571504e+01 1.622090e+03 3.915268e+03)	(-2.955960e+00 1.622280e+03 3.915531e+03)	(-1.275908e+01 -1.903804e-01 -2.633788e-01)
2335          	(-1.571559e+01 1.622068e+03 3.915238e+03)	(-2.957020e+00 1.622259e+03 3.915501e+03)	(-1.275857e+01 -1.904508e-01 -2.633582e-01)
2336          	(-1.571586e+01 1.622079e+03 3.915235e+03)	(-2.957791e+00 1.622269e+03 3.915498e+03)	(-1.275807e+01 -1.905114e-01 -2.633123e-01)
2337          	(-1.572053e+01 1.622049e+03 3.915217e+03)	(-2.962824e+00 1.622240e+03 3.915480e+03)	(-1.275770e+01 -1.905918e-01 -2.632690e-01)
2338          	(-1.573168e+01 1.622045e+03 3.915183e+03)	(-2.974398e+00 1.622236e+03 3.915446e+03)	(-1.275728e+01 -1.906620e-01 -2.632026e-01)
2339          	(-1.573312e+01 1.622016e+03 3.915169e+03)	(-2.976197e+00 1.622207e+03 3.915433e+03)	(-1.275692e+01 -1.907651e-01 -2.631582e-01)
2340          	(-1.573346e+01 1.622019e+03 3.915171e+03)	(-2.976984e+00 1.622210e+03 3.915434e+03)	(-1.275647e+01 -1.908663e-01 -2.631027e-01)
2341          	(-1.573691e+01 1.621991e+03 3.915150e+03)	(-2.980832e+00 1.622182e+03 3.915413e+03)	(-1.275607e+01 -1.909606e-01 -2.630048e-01)
2342          	(-1.574491e+01 1.621988e+03 3.915137e+03)	(-2.989312e+00 1.622179e+03 3.915400e+03)	(-1.275560e+01 -1.910502e-01 -2.629021e-01)
2343          	(-1.574799e+01 1.621962e+03 3.915102e+03)	(-2.992768e+00 1.622153e+03 3.915365e+03)	(-1.275522e+01 -1.911463e-01 -2.628039e-01)
2344          	(-1.574960e+01 1.621972e+03 3.915115e+03)	(-2.994829e+00 1.622163e+03 3.915377e+03)	(-1.275477e+01 -1.912153e-01 -2.626948e-01)
2345          	(-1.575808e+01 1.621972e+03 3.915094e+03)	(-3.003576e+00 1.622163e+03 3.915357e+03)	(-1.275450e+01 -1.912742e-01 -2.625832e-01)
2346          	(-1.576086e+01 1.621993e+03 3.915099e+03)	(-3.006566e+00 1.622184e+03 3.915362e+03)	(-1.275429e+01 -1.913181e-01 -2.624678e-01)
2347          	(-1.576480e+01 1.621998e+03 3.915095e+03)	(-3.010575e+00 1.622190e+03 3.915357e+03)	(-1.275423e+01 -1.913663e-01 -2.623642e-01)
2348          	(-1.577525e+01 1.622018e+03 3.915082e+03)	(-3.021018e+00 1.622210e+03 3.915344e+03)	(-1.275423e+01 -1.914223e-01 -2.622588e-01)
2349          	(-1.577821e+01 1.622030e+03 3.915067e+03)	(-3.023911e+00 1.622221e+03 3.915329e+03)	(-1.275430e+01 -1.914941e-01 -2.621732e-01)
2350          	(-1.578049e+01 1.622050e+03 3.915076e+03)	(-3.026079e+00 1.622242e+03 3.915338e+03)	(-1.275442e+01 -1.915810e-01 -2.621120e-01)
2351          	(-1.578630e+01 1.622074e+03 3.915082e+03)	(-3.031710e+00 1.622266e+03 3.915344e+03)	(-1.275459e+01 -1.916988e-01 -2.620907e-01)
2352          	(-1.579886e+01 1.622093e+03 3.915068e+03)	(-3.044217e+00 1.622285e+03 3.915330e+03)	(-1.275464e+01 -1.918035e-01 -2.620476e-01)
2353          	(-1.580241e+01 1.622106e+03 3.915072e+03)	(-3.047784e+00 1.622298e+03 3.915334e+03)	(-1.275462e+01 -1.919185e-01 -2.620361e-01)
2354          	(-1.580520e+01 1.622140e+03 3.915079e+03)	(-3.050583e+00 1.622332e+03 3.915341e+03)	(-1.275461e+01 -1.920129e-01 -2.620167e-01)
2355          	(-1.581013e+01 1.622162e+03 3.915081e+03)	(-3.055526e+00 1.622354e+03 3.915343e+03)	(-1.275460e+01 -1.920967e-01 -2.620079e-01)
2356          	(-1.582209e+01 1.622184e+03 3.915068e+03)	(-3.067506e+00 1.622376e+03 3.915330e+03)	(-1.275458e+01 -1.921605e-01 -2.619953e-01)
2357          	(-1.582479e+01 1.622211e+03 3.915066e+03)	(-3.070188e+00 1.622404e+03 3.915328e+03)	(-1.275461e+01 -1.922182e-01 -2.619962e-01)
2358          	(-1.582775e+01 1.622241e+03 3.915078e+03)	(-3.073021e+00 1.622433e+03 3.915340e+03)	(-1.275473e+01 -1.922757e-01 -2.620097e-01)
2359          	(-1.583469e+01 1.622279e+03 3.915073e+03)	(-3.079780e+00 1.622471e+03 3.915335e+03)	(-1.275491e+01 -1.923400e-01 -2.620611e-01)
2360          	(-1.584823e+01 1.622318e+03 3.915063e+03)	(-3.093076e+00 1.622511e+03 3.915325e+03)	(-1.275516e+01 -1.924106e-01 -2.621223e-01)
2361          	(-1.584962e+01 1.622338e+03 3.915067e+03)	(-3.094303e+00 1.622531e+03 3.915330e+03)	(-1.275532e+01 -1.924952e-01 -2.621958e-01)
2362          	(-1.584879e+01 1.622364e+03 3.915072e+03)	(-3.093291e+00 1.622556e+03 3.915334e+03)	(-1.275549e+01 -1.925997e-01 -2.623134e-01)
2363          	(-1.584875e+01 1.622369e+03 3.915065e+03)	(-3.093168e+00 1.622561e+03 3.915327e+03)	(-1.275558e+01 -1.927023e-01 -2.624341e-01)
2364          	(-1.585796e+01 1.622393e+03 3.915044e+03)	(-3.102388e+00 1.622585e+03 3.915306e+03)	(-1.275557e+01 -1.927910e-01 -2.625465e-01)
2365          	(-1.586092e+01 1.622394e+03 3.915038e+03)	(-3.105439e+00 1.622587e+03 3.915301e+03)	(-1.275548e+01 -1.928798e-01 -2.626559e-01)
2366          	(-1.586343e+01 1.622418e+03 3.915048e+03)	(-3.108120e+00 1.622611e+03 3.915310e+03)	(-1.275531e+01 -1.929668e-01 -2.627705e-01)
2367          	(-1.586868e+01 1.622436e+03 3.915040e+03)	(-3.113570e+00 1.622629e+03 3.915303e+03)	(-1.275511e+01 -1.930378e-01 -2.628604e-01)
2368          	(-1.587989e+01 1.622456e+03 3.915023e+03)	(-3.124912e+00 1.622649e+03 3.915286e+03)	(-1.275498e+01 -1.930908e-01 -2.629177e-01)
2369          	(-1.587855e+01 1.622448e+03 3.915026e+03)	(-3.123760e+00 1.622641e+03 3.915289e+03)	(-1.275479e+01 -1.931697e-01 -2.630127e-01)
2370          	(-1.588163e+01 1.622471e+03 3.915027e+03)	(-3.127037e+00 1.622664e+03 3.915290e+03)	(-1.275459e+01 -1.932294e-01 -2.630821e-01)
2371          	(-1.588394e+01 1.622483e+03 3.915027e+03)	(-3.129449e+00 1.622676e+03 3.915291e+03)	(-1.275449e+01 -1.932898e-01 -2.631519e-01)
2372          	(-1.589361e+01 1.622508e+03 3.915031e+03)	(-3.139207e+00 1.622702e+03 3.915294e+03)	(-1.275440e+01 -1.933481e-01 -2.632183e-01)
2373          	(-1.589415e+01 1.622503e+03 3.915022e+03)	(-3.139763e+00 1.622697e+03 3.915285e+03)	(-1.275439e+01 -1.934200e-01 -2.632928e-01)
2374          	(-1.590030e+01 1.622510e+03 3.915006e+03)	(-3.145944e+00 1.622704e+03 3.915270e+03)	(-1.275436e+01 -1.934770e-01 -2.633528e-01)
2375          	(-1.590322e+01 1.622522e+03 3.915007e+03)	(-3.148829e+00 1.622715e+03 3.915270e+03)	(-1.275439e+01 -1.935544e-01 -2.634307e-01)
2376          	(-1.591038e+01 1.622528e+03 3.914991e+03)	(-3.156008e+00 1.622722e+03 3.915255e+03)	(-1.275437e+01 -1.936270e-01 -2.635075e-01)
2377          	(-1.591013e+01 1.622543e+03 3.914992e+03)	(-3.155753e+00 1.622737e+03 3.915256e+03)	(-1.275437e+01 -1.936954e-01 -2.635759e-01)
2378          	(-1.591556e+01 1.622554e+03 3.914981e+03)	(-3.161196e+00 1.622748e+03 3.915245e+03)	(-1.275436e+01 -1.937551e-01 -2.636453e-01)
2379          	(-1.591577e+01 1.622563e+03 3.914990e+03)	(-3.161326e+00 1.622757e+03 3.915254e+03)	(-1.275444e+01 -1.938323e-01 -2.637514e-01)
2380          	(-1.592429e+01 1.622585e+03 3.914976e+03)	(-3.169761e+00 1.622779e+03 3.915240e+03)	(-1.275453e+01 -1.938989e-01 -2.638543e-01)
2381          	(-1.592626e+01 1.622586e+03 3.914965e+03)	(-3.171628e+00 1.622780e+03 3.915229e+03)	(-1.275464e+01 -1.939706e-01 -2.639775e-01)
2382          	(-1.592731e+01 1.622584e+03 3.914972e+03)	(-3.172595e+00 1.622778e+03 3.915236e+03)	(-1.275472e+01 -1.940494e-01 -2.641088e-01)
2383          	(-1.593500e+01 1.622579e+03 3.914951e+03)	(-3.180202e+00 1.622773e+03 3.915215e+03)	(-1.275480e+01 -1.941301e-01 -2.642250e-01)
2384          	(-1.593641e+01 1.622585e+03 3.914937e+03)	(-3.181525e+00 1.622779e+03 3.915202e+03)	(-1.275489e+01 -1.942336e-01 -2.643706e-01)
2385          	(-1.593803e+01 1.622586e+03 3.914941e+03)	(-3.183124e+00 1.622780e+03 3.915205e+03)	(-1.275491e+01 -1.943196e-01 -2.644997e-01)
2386          	(-1.593936e+01 1.622594e+03 3.914925e+03)	(-3.184475e+00 1.622788e+03 3.915189e+03)	(-1.275489e+01 -1.944025e-01 -2.646195e-01)
2387          	(-1.594698e+01 1.622575e+03 3.914903e+03)	(-3.192113e+00 1.622770e+03 3.915168e+03)	(-1.275487e+01 -1.944815e-01 -2.647223e-01)
2388          	(-1.594647e+01 1.622576e+03 3.914899e+03)	(-3.191668e+00 1.622770e+03 3.915164e+03)	(-1.275480e+01 -1.945627e-01 -2.648353e-01)
2389          	(-1.595230e+01 1.622549e+03 3.914866e+03)	(-3.197474e+00 1.622744e+03 3.915131e+03)	(-1.275482e+01 -1.946308e-01 -2.649191e-01)
2390          	(-1.594866e+01 1.622550e+03 3.914877e+03)	(-3.193811e+00 1.622745e+03 3.915142e+03)	(-1.275485e+01 -1.947068e-01 -2.650171e-01)
2391          	(-1.595478e+01 1.622541e+03 3.914852e+03)	(-3.199966e+00 1.622735e+03 3.915117e+03)	(-1.275481e+01 -1.947874e-01 -2.651074e-01)
2392          	(-1.595494e+01 1.622527e+03 3.914835e+03)	(-3.200110e+00 1.622722e+03 3.915100e+03)	(-1.275483e+01 -1.948609e-01 -2.651850e-01)
2393          	(-1.595549e+01 1.622527e+03 3.914830e+03)	(-3.200593e+00 1.622722e+03 3.915095e+03)	(-1.275490e+01 -1.949262e-01 -2.652666e-01)
2394          	(-1.596302e+01 1.622514e+03 3.914811e+03)	(-3.208009e+00 1.622709e+03 3.915077e+03)	(-1.275501e+01 -1.949998e-01 -2.653434e-01)
2395          	(-1.596243e+01 1.622505e+03 3.914800e+03)	(-3.207296e+00 1.622700e+03 3.915066e+03)	(-1.275514e+01 -1.950796e-01 -2.654250e-01)
2396          	(-1.596171e+01 1.622494e+03 3.914789e+03)	(-3.206425e+00 1.622689e+03 3.915055e+03)	(-1.275528e+01 -1.951551e-01 -2.655010e-01)
2397          	(-1.596498e+01 1.622486e+03 3.914770e+03)	(-3.209547e+00 1.622681e+03 3.915036e+03)	(-1.275543e+01 -1.952383e-01 -2.655703e-01)
2398          	(-1.596751e+01 1.622468e+03 3.914735e+03)	(-3.211917e+00 1.622663e+03 3.915001e+03)	(-1.275559e+01 -1.953290e-01 -2.656472e-01)
2399          	(-1.597001e+01 1.622459e+03 3.914724e+03)	(-3.214289e+00 1.622654e+03 3.914989e+03)	(-1.275572e+01 -1.954192e-01 -2.657336e-01)
2400          	(-1.596708e+01 1.622431e+03 3.914696e+03)	(-3.211190e+00 1.622627e+03 3.914962e+03)	(-1.275589e+01 -1.955236e-01 -2.658104e-01)
2401          	(-1.596039e+01 1.622410e+03 3.914674e+03)	(-3.204449e+00 1.622605e+03 3.914940e+03)	(-1.275594e+01 -1.956212e-01 -2.658773e-01)
2402          	(-1.596210e+01 1.622369e+03 3.914638e+03)	(-3.205997e+00 1.622565e+03 3.914904e+03)	(-1.275611e+01 -1.957311e-01 -2.659464e-01)
2403          	(-1.596194e+01 1.622356e+03 3.914614e+03)	(-3.205745e+00 1.622552e+03 3.914880e+03)	(-1.275619e+01 -1.958267e-01 -2.660055e-01)
2404          	(-1.596794e+01 1.622338e+03 3.914582e+03)	(-3.211555e+00 1.622534e+03 3.914848e+03)	(-1.275638e+01 -1.959145e-01 -2.660447e-01)
2405          	(-1.596618e+01 1.622329e+03 3.914579e+03)	(-3.209667e+00 1.622525e+03 3.914845e+03)	(-1.275651e+01 -1.960012e-01 -2.660921e-01)
2406          	(-1.597319e+01 1.622304e+03 3.914543e+03)	(-3.216377e+00 1.622500e+03 3.914809e+03)	(-1.275681e+01 -1.961041e-01 -2.661337e-01)
2407          	(-1.597428e+01 1.622286e+03 3.914520e+03)	(-3.217257e+00 1.622482e+03 3.914786e+03)	(-1.275702e+01 -1.961982e-01 -2.661664e-01)
2408          	(-1.597154e+01 1.622241e+03 3.914474e+03)	(-3.214276e+00 1.622438e+03 3.914740e+03)	(-1.275726e+01 -1.962926e-01 -2.661848e-01)
2409          	(-1.597648e+01 1.622208e+03 3.914441e+03)	(-3.219065e+00 1.622405e+03 3.914707e+03)	(-1.275741e+01 -1.963814e-01 -2.661830e-01)
2410          	(-1.598068e+01 1.622190e+03 3.914415e+03)	(-3.223099e+00 1.622386e+03 3.914681e+03)	(-1.275758e+01 -1.964779e-01 -2.661714e-01)
2411          	(-1.600149e+01 1.622222e+03 3.914356e+03)	(-3.243754e+00 1.622418e+03 3.914622e+03)	(-1.275773e+01 -1.964797e-01 -2.660572e-01)
2412          	(-1.599931e+01 1.622191e+03 3.914310e+03)	(-3.241488e+00 1.622387e+03 3.914576e+03)	(-1.275782e+01 -1.964595e-01 -2.659181e-01)
2413          	(-1.601166e+01 1.622177e+03 3.914289e+03)	(-3.253731e+00 1.622373e+03 3.914555e+03)	(-1.275792e+01 -1.964923e-01 -2.658381e-01)
2414          	(-1.601214e+01 1.622147e+03 3.914264e+03)	(-3.254183e+00 1.622344e+03 3.914530e+03)	(-1.275796e+01 -1.965509e-01 -2.657927e-01)
2415          	(-1.601213e+01 1.622127e+03 3.914244e+03)	(-3.254126e+00 1.622323e+03 3.914510e+03)	(-1.275800e+01 -1.966177e-01 -2.657506e-01)
2416          	(-1.601395e+01 1.622108e+03 3.914232e+03)	(-3.255913e+00 1.622304e+03 3.914498e+03)	(-1.275803e+01 -1.966888e-01 -2.657078e-01)
2417          	(-1.602211e+01 1.622092e+03 3.914205e+03)	(-3.264025e+00 1.622289e+03 3.914471e+03)	(-1.275808e+01 -1.967605e-01 -2.656619e-01)
2418          	(-1.602010e+01 1.622077e+03 3.914199e+03)	(-3.261992e+00 1.622274e+03 3.914465e+03)	(-1.275810e+01 -1.968344e-01 -2.656205e-01)
2419          	(-1.601982e+01 1.622054e+03 3.914184e+03)	(-3.261666e+00 1.622251e+03 3.914449e+03)	(-1.275815e+01 -1.969044e-01 -2.655722e-01)
2420          	(-1.602115e+01 1.622037e+03 3.914163e+03)	(-3.262938e+00 1.622234e+03 3.914428e+03)	(-1.275822e+01 -1.969729e-01 -2.655209e-01)
2421          	(-1.603104e+01 1.622012e+03 3.914111e+03)	(-3.272721e+00 1.622209e+03 3.914377e+03)	(-1.275832e+01 -1.970362e-01 -2.654635e-01)
2422          	(-1.602866e+01 1.621997e+03 3.914101e+03)	(-3.270264e+00 1.622194e+03 3.914367e+03)	(-1.275839e+01 -1.971014e-01 -2.654171e-01)
2423          	(-1.602759e+01 1.621975e+03 3.914082e+03)	(-3.269088e+00 1.622172e+03 3.914347e+03)	(-1.275850e+01 -1.971620e-01 -2.653641e-01)
2424          	(-1.602771e+01 1.621960e+03 3.914069e+03)	(-3.269064e+00 1.622157e+03 3.914334e+03)	(-1.275864e+01 -1.972227e-01 -2.653083e-01)
2425          	(-1.603412e+01 1.621944e+03 3.914043e+03)	(-3.275298e+00 1.622142e+03 3.914308e+03)	(-1.275882e+01 -1.972830e-01 -2.652498e-01)
2426          	(-1.603274e+01 1.621928e+03 3.914033e+03)	(-3.273761e+00 1.622126e+03 3.914298e+03)	(-1.275898e+01 -1.973467e-01 -2.651991e-01)
2427          	(-1.603179e+01 1.621917e+03 3.914023e+03)	(-3.272634e+00 1.622114e+03 3.914288e+03)	(-1.275916e+01 -1.974074e-01 -2.651432e-01)
2428          	(-1.603419e+01 1.621902e+03 3.914002e+03)	(-3.274836e+00 1.622100e+03 3.914267e+03)	(-1.275935e+01 -1.974682e-01 -2.650870e-01)
2429          	(-1.604331e+01 1.621891e+03 3.913966e+03)	(-3.283734e+00 1.622088e+03 3.914231e+03)	(-1.275958e+01 -1.975252e-01 -2.650270e-01)
2430          	(-1.604215e+01 1.621878e+03 3.913955e+03)	(-3.282393e+00 1.622075e+03 3.914220e+03)	(-1.275976e+01 -1.975853e-01 -2.649803e-01)
2431          	(-1.604077e+01 1.621872e+03 3.913949e+03)	(-3.280804e+00 1.622070e+03 3.914214e+03)	(-1.275997e+01 -1.976399e-01 -2.649291e-01)
2432          	(-1.604110e+01 1.621864e+03 3.913942e+03)	(-3.280923e+00 1.622062e+03 3.914206e+03)	(-1.276018e+01 -1.976924e-01 -2.648768e-01)
