#,alpha.water_initial,alpha.water_final,p_rgh_initial,p_rgh_final
1791,2.388020e-06,4.278320e-09,4.097870e-04,6.609280e-07
1792,2.385650e-06,4.274500e-09,4.077730e-04,6.698680e-07
1793,2.384370e-06,4.271180e-09,4.055780e-04,6.485770e-07
1794,2.378640e-06,4.264390e-09,4.041020e-04,6.837870e-07
1795,2.372880e-06,4.251910e-09,4.021780e-04,6.652360e-07
1796,2.367280e-06,4.245190e-09,4.009490e-04,6.830800e-07
1797,2.361680e-06,4.237990e-09,3.998130e-04,6.765780e-07
1798,2.356220e-06,4.232100e-09,3.986000e-04,6.843200e-07
1799,2.350300e-06,4.223470e-09,3.974550e-04,6.821530e-07
1800,2.344430e-06,4.214460e-09,3.962180e-04,6.902640e-07
1801,2.338590e-06,4.201830e-09,3.950580e-04,6.952940e-07
1802,2.332730e-06,4.187210e-09,3.940840e-04,7.162710e-07
1803,2.326970e-06,4.170730e-09,3.927660e-04,6.997950e-07
1804,2.322250e-06,4.155210e-09,3.914970e-04,6.906230e-07
1805,2.314940e-06,4.133330e-09,3.904010e-04,6.861070e-07
1806,2.307860e-06,4.119970e-09,3.894070e-04,6.816740e-07
1807,2.300890e-06,4.133740e-09,3.882500e-04,6.746270e-07
1808,2.293910e-06,4.098090e-09,3.875240e-04,6.818200e-07
1809,2.286960e-06,4.114370e-09,3.865910e-04,6.811510e-07
1810,2.280070e-06,4.038010e-09,3.856550e-04,6.718810e-07
1811,2.273330e-06,4.082980e-09,3.847700e-04,6.766250e-07
1812,2.266740e-06,4.033110e-09,3.837940e-04,6.698970e-07
1813,2.260130e-06,4.062270e-09,3.830930e-04,6.805740e-07
1814,2.253690e-06,4.042340e-09,3.823770e-04,6.761180e-07
1815,2.247280e-06,4.022430e-09,3.816160e-04,6.675840e-07
1816,2.240930e-06,4.003970e-09,3.812770e-04,6.774520e-07
1817,2.234670e-06,3.986630e-09,3.808850e-04,6.774390e-07
1818,2.228530e-06,3.969620e-09,3.802740e-04,6.747990e-07
1819,2.222550e-06,3.954740e-09,3.799060e-04,6.822200e-07
1820,2.216770e-06,3.940310e-09,3.793300e-04,6.734720e-07
1821,2.211200e-06,3.926370e-09,3.789030e-04,6.750500e-07
1822,2.206030e-06,3.913970e-09,3.783260e-04,6.638400e-07
1823,2.201130e-06,3.901550e-09,3.780050e-04,6.680340e-07
1824,2.196490e-06,3.889030e-09,3.777470e-04,6.729130e-07
1825,2.192090e-06,3.876770e-09,3.773490e-04,6.590930e-07
1826,2.187860e-06,3.864260e-09,3.772180e-04,6.626750e-07
1827,2.183780e-06,3.852640e-09,3.771190e-04,6.655400e-07
1828,2.179900e-06,3.841210e-09,3.769410e-04,6.532110e-07
1829,2.176150e-06,3.829660e-09,3.769000e-04,6.511320e-07
1830,2.172610e-06,3.816900e-09,3.768990e-04,6.532260e-07
1831,2.169250e-06,3.803850e-09,3.769760e-04,6.536390e-07
1832,2.176980e-06,3.826350e-09,3.789470e-04,6.567430e-07
1833,2.192050e-06,3.868260e-09,3.820130e-04,6.532490e-07
1834,2.209630e-06,3.917630e-09,3.857340e-04,6.606270e-07
1835,2.227390e-06,3.963260e-09,3.895060e-04,6.734460e-07
1836,2.247110e-06,4.016580e-09,3.933910e-04,6.721320e-07
1837,2.279490e-06,4.107930e-09,3.992720e-04,6.769870e-07
1838,2.320230e-06,4.216640e-09,4.064900e-04,6.738180e-07
1839,2.366200e-06,4.338130e-09,4.146990e-04,6.725200e-07
1840,2.414060e-06,4.465960e-09,4.235510e-04,6.808840e-07
1841,2.460410e-06,4.582150e-09,4.322630e-04,6.942880e-07
1842,2.502190e-06,4.692890e-09,4.396770e-04,6.729530e-07
1843,2.533910e-06,4.750540e-09,4.462330e-04,6.872120e-07
1844,2.554920e-06,4.812540e-09,4.509130e-04,6.996730e-07
1845,2.563590e-06,4.835170e-09,4.532240e-04,6.879330e-07
1846,2.557820e-06,4.775490e-09,4.525530e-04,6.753300e-07
1847,2.536360e-06,4.774830e-09,4.495000e-04,6.929280e-07
1848,2.499050e-06,4.665150e-09,4.428860e-04,6.871390e-07
1849,2.440940e-06,4.518320e-09,4.332680e-04,6.709070e-07
1850,2.366940e-06,4.290300e-09,4.210270e-04,6.826590e-07
1851,2.278340e-06,4.076060e-09,4.058020e-04,6.822450e-07
1852,2.204350e-06,3.867730e-09,3.929880e-04,6.715780e-07
1853,2.156010e-06,3.728200e-09,3.845900e-04,6.856410e-07
1854,2.147960e-06,3.701970e-09,3.827260e-04,6.649140e-07
1855,2.149730e-06,3.703510e-09,3.830030e-04,6.617140e-07
1856,2.151370e-06,3.705750e-09,3.835970e-04,6.720870e-07
1857,2.153240e-06,3.708190e-09,3.841530e-04,6.771310e-07
1858,2.155380e-06,3.711200e-09,3.851270e-04,6.668000e-07
1859,2.157710e-06,3.717010e-09,3.857570e-04,6.706990e-07
1860,2.160240e-06,3.720970e-09,3.865670e-04,6.745350e-07
1861,2.163140e-06,3.726070e-09,3.875020e-04,6.743250e-07
1862,2.166160e-06,3.730720e-09,3.885880e-04,6.746940e-07
1863,2.169520e-06,3.736860e-09,3.897750e-04,6.833570e-07
1864,2.173040e-06,3.743690e-09,3.907170e-04,6.816560e-07
1865,2.176690e-06,3.750900e-09,3.916920e-04,6.907180e-07
1866,2.180580e-06,3.760650e-09,3.926170e-04,6.797650e-07
1867,2.184510e-06,3.766990e-09,3.935330e-04,6.802410e-07
1868,2.188620e-06,3.774130e-09,3.946240e-04,6.753760e-07
1869,2.192960e-06,3.782470e-09,3.957230e-04,6.800250e-07
1870,2.197450e-06,3.790840e-09,3.968740e-04,6.758390e-07
1871,2.202190e-06,3.800920e-09,3.979330e-04,6.817210e-07
1872,2.207190e-06,3.812410e-09,3.989730e-04,6.844630e-07
1873,2.212320e-06,3.824680e-09,4.000830e-04,6.734460e-07
1874,2.217740e-06,3.842050e-09,4.012310e-04,6.719900e-07
1875,2.223460e-06,3.862910e-09,4.024550e-04,6.787540e-07
1876,2.229290e-06,3.874550e-09,4.034870e-04,6.706290e-07
1877,2.235300e-06,3.888930e-09,4.046930e-04,6.737100e-07
1878,2.241430e-06,3.901570e-09,4.058710e-04,6.816900e-07
1879,2.247710e-06,3.917350e-09,4.068460e-04,6.723350e-07
1880,2.254350e-06,3.936500e-09,4.081020e-04,6.795030e-07
1881,2.261750e-06,3.953360e-09,4.093080e-04,6.791390e-07
1882,2.269660e-06,3.971960e-09,4.104730e-04,6.849840e-07
1883,2.277860e-06,3.993050e-09,4.116070e-04,6.788670e-07
1884,2.286410e-06,4.014710e-09,4.127510e-04,6.836960e-07
1885,2.295080e-06,4.035720e-09,4.138580e-04,6.833970e-07
1886,2.303870e-06,4.055630e-09,4.151430e-04,6.767290e-07
1887,2.312690e-06,4.076090e-09,4.162940e-04,6.696780e-07
1888,2.321520e-06,4.097010e-09,4.175950e-04,6.711690e-07
1889,2.330210e-06,4.117760e-09,4.189640e-04,6.688000e-07
1890,2.338720e-06,4.137180e-09,4.201790e-04,6.607120e-07
1891,2.347060e-06,4.154560e-09,4.213500e-04,6.555840e-07
1892,2.355330e-06,4.185500e-09,4.227240e-04,6.434720e-07
1893,2.363220e-06,4.207710e-09,4.240420e-04,6.727840e-07
1894,2.370980e-06,4.231860e-09,4.254260e-04,6.516700e-07
1895,2.378340e-06,4.251430e-09,4.262500e-04,6.681470e-07
1896,2.385470e-06,4.271170e-09,4.271700e-04,6.444670e-07
1897,2.392200e-06,4.289810e-09,4.277630e-04,6.629650e-07
1898,2.398740e-06,4.306640e-09,4.285010e-04,6.341420e-07
1899,2.404860e-06,4.322760e-09,4.290410e-04,6.562530e-07
1900,2.410790e-06,4.338840e-09,4.295390e-04,6.338130e-07
1901,2.416190e-06,4.353490e-09,4.297410e-04,6.470260e-07
1902,2.421270e-06,4.359820e-09,4.303320e-04,6.386010e-07
1903,2.425790e-06,4.371270e-09,4.307930e-04,6.651570e-07
1904,2.429960e-06,4.386850e-09,4.309630e-04,6.285650e-07
1905,2.433570e-06,4.396580e-09,4.309220e-04,6.492630e-07
1906,2.436920e-06,4.407820e-09,4.311580e-04,6.292290e-07
1907,2.439940e-06,4.414950e-09,4.314040e-04,6.648740e-07
1908,2.442630e-06,4.422520e-09,4.312500e-04,6.238610e-07
1909,2.444750e-06,4.427110e-09,4.316240e-04,6.579880e-07
1910,2.446590e-06,4.430950e-09,4.318540e-04,6.243620e-07
1911,2.447910e-06,4.432800e-09,4.317330e-04,6.473040e-07
1912,2.448780e-06,4.434620e-09,4.318560e-04,6.387830e-07
1913,2.448980e-06,4.435170e-09,4.316450e-04,6.546470e-07
1914,2.448780e-06,4.434280e-09,4.315520e-04,6.396700e-07
1915,2.448120e-06,4.432200e-09,4.309750e-04,6.511540e-07
1916,2.447130e-06,4.429100e-09,4.302990e-04,6.256680e-07
1917,2.445650e-06,4.424760e-09,4.295800e-04,6.424890e-07
1918,2.443860e-06,4.419500e-09,4.288060e-04,6.209450e-07
1919,2.441610e-06,4.413140e-09,4.275860e-04,6.315570e-07
1920,2.439130e-06,4.406170e-09,4.266440e-04,6.217980e-07
1921,2.436300e-06,4.405250e-09,4.256770e-04,6.540430e-07
1922,2.433210e-06,4.399190e-09,4.242490e-04,6.253000e-07
1923,2.429710e-06,4.392970e-09,4.229910e-04,6.410690e-07
1924,2.426180e-06,4.377150e-09,4.218650e-04,6.273220e-07
1925,2.422240e-06,4.369020e-09,4.202480e-04,6.514450e-07
1926,2.418130e-06,4.355920e-09,4.186070e-04,6.141430e-07
1927,2.413550e-06,4.342270e-09,4.170230e-04,6.280260e-07
1928,2.408730e-06,4.328190e-09,4.155970e-04,6.104180e-07
1929,2.403880e-06,4.313710e-09,4.140920e-04,6.309260e-07
1930,2.398830e-06,4.306930e-09,4.126430e-04,6.169930e-07
1931,2.393570e-06,4.306460e-09,4.109190e-04,6.282960e-07
1932,2.388220e-06,4.296530e-09,4.092740e-04,6.092460e-07
1933,2.382750e-06,4.294780e-09,4.074190e-04,6.132280e-07
1934,2.377010e-06,4.274070e-09,4.058520e-04,5.892610e-07
1935,2.371190e-06,4.275430e-09,4.043650e-04,6.095780e-07
1936,2.365300e-06,4.220160e-09,4.025180e-04,5.719880e-07
1937,2.359310e-06,4.255810e-09,4.007900e-04,5.765350e-07
1938,2.353120e-06,4.162250e-09,3.993610e-04,5.932650e-07
1939,2.346760e-06,4.226920e-09,3.977380e-04,5.782900e-07
1940,2.340280e-06,4.204990e-09,3.963070e-04,5.737100e-07
1941,2.333680e-06,4.193770e-09,3.952750e-04,5.941460e-07
1942,2.326930e-06,4.171790e-09,3.937460e-04,5.788550e-07
1943,2.320170e-06,4.156850e-09,3.921380e-04,5.708290e-07
1944,2.313310e-06,4.136560e-09,3.906950e-04,5.810430e-07
1945,2.306350e-06,4.116910e-09,3.891210e-04,5.726020e-07
1946,2.299300e-06,4.069070e-09,3.873670e-04,5.762340e-07
1947,2.292070e-06,4.075320e-09,3.855550e-04,5.614360e-07
1948,2.284720e-06,4.054250e-09,3.839480e-04,5.721270e-07
1949,2.277260e-06,4.035480e-09,3.820830e-04,5.758190e-07
1950,2.269760e-06,4.015390e-09,3.800030e-04,5.688690e-07
1951,2.262190e-06,3.995130e-09,3.778910e-04,5.566360e-07
1952,2.254500e-06,3.975060e-09,3.760630e-04,5.666690e-07
1953,2.246870e-06,3.955150e-09,3.743040e-04,5.675970e-07
1954,2.239470e-06,3.935650e-09,3.719690e-04,5.585530e-07
1955,2.232190e-06,3.915680e-09,3.699640e-04,5.509100e-07
1956,2.225040e-06,3.896000e-09,3.683040e-04,5.640470e-07
1957,2.217920e-06,3.877110e-09,3.667130e-04,5.813570e-07
1958,2.210990e-06,3.858940e-09,3.644980e-04,5.739300e-07
1959,2.204260e-06,3.841280e-09,3.622260e-04,5.621730e-07
1960,2.197660e-06,3.823280e-09,3.603140e-04,5.776010e-07
1961,2.191120e-06,3.805860e-09,3.578460e-04,5.673480e-07
1962,2.184850e-06,3.786270e-09,3.556860e-04,5.685440e-07
1963,2.178880e-06,3.769730e-09,3.540040e-04,5.729680e-07
1964,2.173110e-06,3.753150e-09,3.516990e-04,5.585640e-07
1965,2.167830e-06,3.738540e-09,3.495750e-04,5.500340e-07
1966,2.162910e-06,3.725450e-09,3.476780e-04,5.598020e-07
1967,2.158270e-06,3.712790e-09,3.457230e-04,5.421440e-07
1968,2.153900e-06,3.701190e-09,3.440620e-04,5.365370e-07
1969,2.149750e-06,3.688840e-09,3.425310e-04,5.262680e-07
1970,2.145720e-06,3.678360e-09,3.414260e-04,5.297760e-07
1971,2.141750e-06,3.666670e-09,3.404670e-04,5.343230e-07
1972,2.137790e-06,3.655470e-09,3.393630e-04,5.361920e-07
1973,2.133870e-06,3.644490e-09,3.380190e-04,5.176570e-07
1974,2.130000e-06,3.634080e-09,3.370000e-04,5.199150e-07
1975,2.126120e-06,3.622040e-09,3.363700e-04,5.279000e-07
1976,2.122140e-06,3.608390e-09,3.353560e-04,5.278030e-07
1977,2.118040e-06,3.596010e-09,3.343920e-04,5.216490e-07
1978,2.113730e-06,3.583160e-09,3.338860e-04,5.359700e-07
1979,2.109180e-06,3.569950e-09,3.330450e-04,5.309590e-07
1980,2.104450e-06,3.554900e-09,3.321000e-04,5.243610e-07
1981,2.099980e-06,3.540650e-09,3.314250e-04,5.275410e-07
1982,2.095820e-06,3.528270e-09,3.306370e-04,5.340650e-07
1983,2.091960e-06,3.513220e-09,3.298480e-04,5.256120e-07
1984,2.088260e-06,3.501820e-09,3.291860e-04,5.242980e-07
1985,2.084700e-06,3.491310e-09,3.286280e-04,5.413600e-07
1986,2.081180e-06,3.481070e-09,3.278500e-04,5.381060e-07
1987,2.077830e-06,3.470620e-09,3.273320e-04,5.320050e-07
1988,2.074680e-06,3.459880e-09,3.267670e-04,5.343690e-07
1989,2.071640e-06,3.450340e-09,3.264520e-04,5.437380e-07
1990,2.068700e-06,3.441180e-09,3.257740e-04,5.366800e-07
1991,2.065800e-06,3.432020e-09,3.256390e-04,5.450470e-07
1992,2.062980e-06,3.422620e-09,3.251690e-04,5.532550e-07
1993,2.060330e-06,3.413970e-09,3.246260e-04,5.461970e-07
1994,2.057690e-06,3.405820e-09,3.240220e-04,5.437030e-07
1995,2.055140e-06,3.397790e-09,3.236230e-04,5.493870e-07
1996,2.052700e-06,3.389310e-09,3.230580e-04,5.469340e-07
1997,2.050290e-06,3.381330e-09,3.225630e-04,5.385450e-07
1998,2.047880e-06,3.374260e-09,3.222670e-04,5.583310e-07
1999,2.045510e-06,3.367170e-09,3.217010e-04,5.448160e-07
2000,2.043170e-06,3.359480e-09,3.213100e-04,5.440040e-07
2001,2.040950e-06,3.352720e-09,3.209410e-04,5.519330e-07
2002,2.038760e-06,3.346900e-09,3.208370e-04,5.663100e-07
2003,2.036720e-06,3.340210e-09,3.199580e-04,5.380940e-07
2004,2.034790e-06,3.334070e-09,3.197680e-04,5.576960e-07
2005,2.032920e-06,3.328270e-09,3.195390e-04,5.625180e-07
2006,2.031060e-06,3.323300e-09,3.191140e-04,5.612290e-07
2007,2.029350e-06,3.318120e-09,3.184560e-04,5.376170e-07
2008,2.027690e-06,3.312600e-09,3.184280e-04,5.601600e-07
2009,2.026020e-06,3.307130e-09,3.183750e-04,5.764240e-07
2010,2.024450e-06,3.302740e-09,3.179840e-04,5.687610e-07
2011,2.022950e-06,3.298540e-09,3.174730e-04,5.569040e-07
2012,2.021570e-06,3.294090e-09,3.173530e-04,5.654870e-07
2013,2.020250e-06,3.290370e-09,3.174510e-04,5.816810e-07
2014,2.019010e-06,3.287360e-09,3.166410e-04,5.669580e-07
2015,2.017820e-06,3.283680e-09,3.168600e-04,5.813600e-07
2016,2.016630e-06,3.280870e-09,3.162100e-04,5.795670e-07
2017,2.032240e-06,3.321140e-09,3.184380e-04,5.858090e-07
2018,2.055550e-06,3.381780e-09,3.222990e-04,6.096280e-07
2019,2.082720e-06,3.453630e-09,3.262510e-04,6.000780e-07
2020,2.111870e-06,3.525820e-09,3.304480e-04,6.074150e-07
2021,2.155250e-06,3.643730e-09,3.365830e-04,5.955290e-07
2022,2.223040e-06,3.820890e-09,3.471330e-04,6.104720e-07
2023,2.312930e-06,4.047930e-09,3.603040e-04,6.079170e-07
2024,2.423540e-06,4.314170e-09,3.767270e-04,6.335590e-07
2025,2.539990e-06,4.583050e-09,3.913830e-04,6.070890e-07
2026,2.655670e-06,4.830270e-09,3.908620e-04,6.296550e-07
2027,2.756900e-06,5.052910e-09,3.900080e-04,6.319920e-07
2028,2.848620e-06,5.246610e-09,3.897170e-04,6.146010e-07
2029,2.915530e-06,5.389470e-09,3.893740e-04,6.496080e-07
2030,2.918410e-06,5.413650e-09,3.889390e-04,6.093380e-07
2031,2.920080e-06,5.435530e-09,3.894280e-04,6.662980e-07
2032,2.920990e-06,5.449250e-09,3.890340e-04,6.187940e-07
2033,2.921660e-06,5.462130e-09,3.892500e-04,6.403750e-07
2034,2.923220e-06,5.474800e-09,3.895880e-04,6.701110e-07
2035,2.925000e-06,5.483140e-09,3.892060e-04,6.128270e-07
2036,2.926810e-06,5.495230e-09,3.898450e-04,6.775280e-07
2037,2.928730e-06,5.511350e-09,3.903680e-04,6.657100e-07
2038,2.930700e-06,5.528380e-09,3.903200e-04,6.754030e-07
2039,2.932810e-06,5.551460e-09,3.910500e-04,6.726380e-07
2040,2.935140e-06,5.581450e-09,3.914730e-04,7.120040e-07
2041,2.937670e-06,5.606500e-09,3.914580e-04,6.886070e-07
2042,2.940260e-06,5.620810e-09,3.925970e-04,7.382790e-07
2043,2.942970e-06,5.632960e-09,3.927400e-04,7.478300e-07
2044,2.945770e-06,5.643050e-09,3.928470e-04,7.411800e-07
2045,2.948550e-06,5.652620e-09,3.936670e-04,7.560910e-07
2046,2.951370e-06,5.662420e-09,3.945990e-04,7.894210e-07
2047,2.954210e-06,5.673550e-09,3.942990e-04,7.666560e-07
2048,2.959680e-06,5.694170e-09,3.957180e-04,8.285190e-07
2049,2.961770e-06,5.696220e-09,3.957590e-04,8.225670e-07
2050,2.964040e-06,5.700660e-09,3.959200e-04,7.977380e-07
2051,2.966470e-06,5.695970e-09,3.961890e-04,7.852350e-07
2052,2.968760e-06,5.730500e-09,3.973060e-04,8.068450e-07
2053,2.971100e-06,5.665260e-09,3.975490e-04,7.889790e-07
2054,2.970480e-06,5.759380e-09,3.993930e-04,7.991760e-07
2055,2.972310e-06,5.654100e-09,4.005060e-04,8.036980e-07
2056,2.974290e-06,5.772130e-09,4.010860e-04,7.602330e-07
2057,2.976280e-06,5.677030e-09,4.019280e-04,7.521400e-07
2058,2.978380e-06,5.784090e-09,4.034500e-04,7.726850e-07
2059,2.980740e-06,5.704730e-09,4.041950e-04,7.515190e-07
2060,2.987010e-06,5.796500e-09,4.052240e-04,7.510280e-07
2061,2.988190e-06,5.739190e-09,4.066830e-04,7.319970e-07
2062,2.990800e-06,5.790470e-09,4.076640e-04,7.015500e-07
2063,2.990900e-06,5.764890e-09,4.094420e-04,7.310330e-07
2064,2.990970e-06,5.788670e-09,4.102110e-04,7.021040e-07
2065,2.991030e-06,5.780900e-09,4.119900e-04,7.103530e-07
2066,2.991080e-06,5.800250e-09,4.137410e-04,7.234960e-07
2067,2.989840e-06,5.783320e-09,4.152790e-04,7.087840e-07
2068,2.989470e-06,5.806480e-09,4.167040e-04,7.069340e-07
2069,2.989600e-06,5.792100e-09,4.182230e-04,7.009890e-07
2070,2.989470e-06,5.834250e-09,4.195360e-04,6.921450e-07
2071,2.989490e-06,5.819560e-09,4.206990e-04,6.715160e-07
2072,2.989820e-06,5.846860e-09,4.224480e-04,6.961720e-07
2073,2.990370e-06,5.850840e-09,4.238790e-04,6.740530e-07
2074,2.991540e-06,5.866020e-09,4.253490e-04,6.601810e-07
2075,2.992540e-06,5.871700e-09,4.267030e-04,6.560060e-07
2076,2.993830e-06,5.884510e-09,4.277020e-04,6.251300e-07
2077,2.995360e-06,5.893740e-09,4.293420e-04,6.792560e-07
2078,2.995490e-06,5.903480e-09,4.305000e-04,6.490170e-07
2079,2.996800e-06,5.910780e-09,4.313980e-04,6.591880e-07
2080,2.998590e-06,5.922190e-09,4.322080e-04,6.212430e-07
2081,3.000640e-06,5.933030e-09,4.335930e-04,6.727270e-07
2082,3.003050e-06,5.944510e-09,4.341710e-04,6.318470e-07
2083,3.005600e-06,5.955880e-09,4.353550e-04,6.261250e-07
2084,3.008210e-06,5.966120e-09,4.374340e-04,6.910230e-07
2085,3.011220e-06,5.978690e-09,4.384010e-04,6.271670e-07
2086,3.015020e-06,5.995180e-09,4.401650e-04,6.474470e-07
2087,3.018040e-06,6.012320e-09,4.426380e-04,6.682500e-07
2088,3.020580e-06,6.026750e-09,4.440940e-04,6.683970e-07
2089,3.023160e-06,6.039740e-09,4.457570e-04,6.249390e-07
2090,3.026070e-06,6.057860e-09,4.480880e-04,6.866500e-07
2091,3.027600e-06,6.048080e-09,4.494090e-04,6.546740e-07
2092,3.033430e-06,6.162720e-09,4.520330e-04,6.513300e-07
2093,3.021040e-06,6.007250e-09,4.524750e-04,6.821790e-07
2094,3.040980e-06,6.369890e-09,4.573100e-04,7.222460e-07
2095,3.001410e-06,5.889760e-09,4.542210e-04,6.624400e-07
2096,3.044690e-06,6.431510e-09,4.613950e-04,7.767940e-07
2097,2.989930e-06,5.821980e-09,4.560650e-04,6.799590e-07
2098,3.048510e-06,6.475480e-09,4.635350e-04,7.539000e-07
2099,2.991040e-06,5.827230e-09,4.583800e-04,7.059480e-07
2100,3.052070e-06,6.501440e-09,4.662380e-04,7.889940e-07
2101,2.993000e-06,5.838000e-09,4.593620e-04,7.007740e-07
2102,3.055570e-06,6.524990e-09,4.675940e-04,8.060170e-07
2103,2.995610e-06,5.851710e-09,4.597390e-04,6.843940e-07
2104,3.059030e-06,6.546000e-09,4.680200e-04,7.571890e-07
2105,2.997930e-06,5.867660e-09,4.603960e-04,6.854690e-07
2106,3.061250e-06,6.566260e-09,4.680440e-04,7.112010e-07
2107,2.999940e-06,5.884430e-09,4.603550e-04,6.506040e-07
2108,3.064390e-06,6.584520e-09,4.680590e-04,7.079780e-07
2109,3.002690e-06,5.898290e-09,4.602670e-04,5.913180e-07
2110,3.067270e-06,6.604660e-09,4.686170e-04,6.614500e-07
2111,3.004890e-06,5.911110e-09,4.609420e-04,5.965580e-07
2112,3.069790e-06,6.626840e-09,4.687320e-04,6.417970e-07
2113,3.007140e-06,5.921020e-09,4.611550e-04,5.579050e-07
2114,3.071630e-06,6.650820e-09,4.692500e-04,6.576140e-07
2115,3.008250e-06,5.919990e-09,4.613010e-04,5.521850e-07
2116,3.070870e-06,6.673500e-09,4.697280e-04,6.576780e-07
2117,3.009220e-06,5.924830e-09,4.619170e-04,5.734530e-07
2118,3.070180e-06,6.685810e-09,4.698190e-04,6.383260e-07
2119,3.010610e-06,5.937130e-09,4.625280e-04,5.672220e-07
2120,3.068620e-06,6.688810e-09,4.712640e-04,6.733100e-07
2121,3.011750e-06,5.950130e-09,4.628090e-04,5.560280e-07
2122,3.065800e-06,6.691660e-09,4.714970e-04,6.523500e-07
2123,3.013230e-06,5.973910e-09,4.632730e-04,5.663280e-07
2124,3.062930e-06,6.644490e-09,4.709990e-04,6.454970e-07
2125,3.015520e-06,6.010150e-09,4.627620e-04,5.664910e-07
2126,3.059980e-06,6.621490e-09,4.699210e-04,6.341160e-07
2127,3.019220e-06,6.031420e-09,4.614130e-04,5.395160e-07
2128,3.057140e-06,6.596440e-09,4.687080e-04,5.963160e-07
2129,3.023100e-06,6.065600e-09,4.608090e-04,5.084310e-07
2130,3.054710e-06,6.576360e-09,4.680600e-04,5.593450e-07
2131,3.026880e-06,6.087550e-09,4.604570e-04,5.170600e-07
2132,3.053720e-06,6.566370e-09,4.675430e-04,5.539480e-07
2133,3.030530e-06,6.112640e-09,4.600230e-04,5.088120e-07
2134,3.053440e-06,6.558460e-09,4.668980e-04,5.458110e-07
2135,3.033290e-06,6.128050e-09,4.594230e-04,5.123440e-07
2136,3.054530e-06,6.560680e-09,4.664560e-04,5.436460e-07
2137,3.040630e-06,6.156110e-09,4.587570e-04,5.159130e-07
2138,3.055570e-06,6.563410e-09,4.654730e-04,5.449750e-07
2139,3.041490e-06,6.163630e-09,4.574300e-04,5.223180e-07
2140,3.057480e-06,6.573000e-09,4.634340e-04,5.458120e-07
2141,3.043100e-06,6.179010e-09,4.555420e-04,5.185730e-07
2142,3.060240e-06,6.581160e-09,4.615770e-04,5.542130e-07
2143,3.044970e-06,6.182660e-09,4.535330e-04,5.293180e-07
2144,3.063640e-06,6.591070e-09,4.596830e-04,5.489680e-07
2145,3.046860e-06,6.190180e-09,4.512760e-04,5.134910e-07
2146,3.065890e-06,6.604830e-09,4.577830e-04,5.638460e-07
2147,3.048690e-06,6.192290e-09,4.490750e-04,5.250320e-07
2148,3.068300e-06,6.617710e-09,4.552230e-04,5.494340e-07
2149,3.042840e-06,6.177730e-09,4.469750e-04,5.194260e-07
2150,3.070560e-06,6.596030e-09,4.535920e-04,5.559320e-07
2151,3.041320e-06,6.172210e-09,4.447780e-04,5.231450e-07
2152,3.070900e-06,6.637470e-09,4.508370e-04,5.609240e-07
2153,3.038540e-06,6.162860e-09,4.419540e-04,5.206650e-07
2154,3.070650e-06,6.648210e-09,4.476730e-04,5.639910e-07
2155,3.034610e-06,6.153850e-09,4.383820e-04,5.205100e-07
2156,3.069670e-06,6.623640e-09,4.439400e-04,5.625900e-07
2157,3.030650e-06,6.142170e-09,4.342800e-04,5.171710e-07
2158,3.068940e-06,6.563610e-09,4.402760e-04,5.801540e-07
2159,2.936110e-06,5.735440e-09,4.272930e-04,5.896330e-07
2160,2.461830e-06,4.614820e-09,3.394870e-04,8.062700e-07
2161,2.368560e-06,4.119510e-09,3.209960e-04,6.313790e-07
2162,2.375760e-06,4.349270e-09,3.212700e-04,6.247630e-07
2163,2.379670e-06,4.144320e-09,3.204470e-04,5.683120e-07
2164,2.385300e-06,4.357430e-09,3.212600e-04,5.941790e-07
2165,2.389250e-06,4.163640e-09,3.207070e-04,5.613250e-07
2166,2.396860e-06,4.389040e-09,3.215530e-04,5.902000e-07
2167,2.400520e-06,4.179320e-09,3.208910e-04,5.358530e-07
2168,2.407880e-06,4.425540e-09,3.218880e-04,5.922110e-07
2169,2.411000e-06,4.184510e-09,3.213820e-04,5.513250e-07
2170,2.417850e-06,4.466940e-09,3.223820e-04,6.094510e-07
2171,2.420310e-06,4.184560e-09,3.218570e-04,5.574130e-07
2172,2.427090e-06,4.509640e-09,3.226830e-04,6.047690e-07
2173,2.429220e-06,4.186490e-09,3.221290e-04,5.629940e-07
2174,2.435860e-06,4.540590e-09,3.231570e-04,6.245590e-07
2175,2.437380e-06,4.199600e-09,3.226020e-04,5.649990e-07
2176,2.443700e-06,4.558940e-09,3.236790e-04,6.164410e-07
2177,2.444670e-06,4.211770e-09,3.233500e-04,5.774080e-07
2178,2.450620e-06,4.579200e-09,3.249430e-04,6.449350e-07
2179,2.451010e-06,4.229640e-09,3.248280e-04,6.119850e-07
2180,2.456660e-06,4.603940e-09,3.265630e-04,6.552010e-07
2181,2.456570e-06,4.248030e-09,3.261530e-04,6.019300e-07
2182,2.461830e-06,4.623120e-09,3.275750e-04,6.295550e-07
